"호선","외부코드","전철역코드","전철역명","출구번호","역세권명"
"2","214","0214",강변,"2",구의3동
"2","214","0214",강변,"1",광남중고교
"2","214","0214",강변,"4",서울광진학교     
"2","214","0214",강변,"4",성동초등학교
"2","214","0214",강변,"3",성동초등학교
"2","214","0214",강변,"3",동서울종합터미널
"2","214","0214",강변,"2",현대아파트
"2","214","0214",강변,"1",현대아파트
"2","214","0214",강변,"1",구의3동파출소
"2","214","0214",강변,"1",구의3동사무소
"2","214","0214",강변,"4",동서울종합터미널
"2","215","0215",잠실나루,"1",잠현초등학교
"2","215","0215",잠실나루,"3",장미아파트
"2","215","0215",잠실나루,"4",잠실6동 주민센터
"2","215","0215",잠실나루,"4",장미아파트
"2","215","0215",잠실나루,"1",잠실고등학교
"2","215","0215",잠실나루,"1",성내천
"2","215","0215",잠실나루,"2",잠실4동 주민센터
"2","215","0215",잠실나루,"2",잠실우체국
"2","215","0215",잠실나루,"2",잠실파크리오아파트
"2","215","0215",잠실나루,"2",진주아파트
"2","215","0215",잠실나루,"3",잠실6동 주민센터
"2","215","0215",잠실나루,"3",잠동초등학교
"2","215","0215",잠실나루,"1",잠실파크리오아파트
"2","215","0215",잠실나루,"3",송파구청
"2","215","0215",잠실나루,"2",신천파출소
"2","215","0215",잠실나루,"2",잠실초등학교
"2","215","0215",잠실나루,"2",올림픽공원
"2","215","0215",잠실나루,"2",미성아파트
"2","215","0215",잠실나루,"3",잠실중학교
"2","215","0215",잠실나루,"3",대한민국재향군인회
"2","215","0215",잠실나루,"4",잠동초등학교
"2","216","0216",잠실,"8",국민연금공단 송파지사
"2","216","0216",잠실,"8",국민건강보험공단 송파지사
"2","216","0216",잠실,"6",잠실대교방면
"2","216","0216",잠실,"7",대한민국재향군인회
"2","216","0216",잠실,"8",신천동방면
"2","216","0216",잠실,"8",교통회관
"2","216","0216",잠실,"4",서울놀이마당
"2","216","0216",잠실,"1",송파구청
"2","216","0216",잠실,"2",석촌호수
"2","216","0216",잠실,"5",잠실3동주민센터
"2","216","0216",잠실,"3",롯데호텔
"2","216","0216",잠실,"1","방이동, 올림픽공원 방면"
"2","216","0216",잠실,"1",롯데월드타워
"2","216","0216",잠실,"2",송파대로
"2","216","0216",잠실,"3",가락동.성남방면
"2","216","0216",잠실,"4","트리지움아파트, 레이크팰리스아파트"
"2","216","0216",잠실,"5",잠실주공 5단지
"2","216","0216",잠실,"5",잠실5치안센터
"2","216","0216",잠실,"7",잠실 6동
"2","216","0216",잠실,"7",장미아파트
"2","216","0216",잠실,"7",잠실중학교
"2","217","0217",잠실새내,"1",잠실리센츠아파트
"2","217","0217",잠실새내,"2",잠실트리지움아파트
"2","217","0217",잠실새내,"3",잠실본동주민센터
"2","217","0217",잠실새내,"5",잠실엘스아파트
"2","217","0217",잠실새내,"8",강동송파교육지원청
"2","217","0217",잠실새내,"7",잠실한강시민공원
"2","217","0217",잠실새내,"8",잠신초등학교
"2","217","0217",잠실새내,"8",잠실리센츠아파트
"2","217","0217",잠실새내,"8",잠신고등학교
"2","217","0217",잠실새내,"1",잠실트리지움아파트
"2","217","0217",잠실새내,"6",잠일초등학교
"2","217","0217",잠실새내,"4",잠실 성당
"2","217","0217",잠실새내,"6",잠일고등학교
"2","217","0217",잠실새내,"6",잠실한강시민공원
"2","217","0217",잠실새내,"1",버들초등학교
"2","217","0217",잠실새내,"2",새마을시장
"2","217","0217",잠실새내,"3",새마을시장
"2","217","0217",잠실새내,"6",잠실엘스아파트
"2","217","0217",잠실새내,"7",잠실리센츠아파트
"2","217","0217",잠실새내,"8",잠실2동주민센터
"2","217","0217",잠실새내,"8",잠신중학교
"2","217","0217",잠실새내,"1",영동일고등학교
"2","217","0217",잠실새내,"5",잠실2동 우체국
"2","218","0218",종합운동장,"1",아시아공원   
"2","218","0218",종합운동장,"2",아시아선수촌아파트
"2","218","0218",종합운동장,"2", 아주초등학교
"2","218","0218",종합운동장,"2", 아주중학교
"2","218","0218",종합운동장,"3",정신여중.고교
"2","218","0218",종합운동장,"3", 아시아공원
"2","218","0218",종합운동장,"4", 강남운전면허시험장
"2","218","0218",종합운동장,"5",야구장
"2","218","0218",종합운동장,"6", 주경기장
"2","218","0218",종합운동장,"3",아주중학교
"2","218","0218",종합운동장,"5",서울의료원 강남분원
"2","218","0218",종합운동장,"1",송파문화원
"2","218","0218",종합운동장,"2",송파문화원
"2","218","0218",종합운동장,"1",  백제고분로
"2","218","0218",종합운동장,"2", 잠실7동 주민센터
"2","218","0218",종합운동장,"2", 아시아공원
"2","218","0218",종합운동장,"3",우성아파트
"2","218","0218",종합운동장,"4", 강남경찰서
"2","218","0218",종합운동장,"4",  탄천
"2","218","0218",종합운동장,"5", 탄천
"2","218","0218",종합운동장,"5", 강남소방서
"2","218","0218",종합운동장,"6",  실내체육관
"2","218","0218",종합운동장,"7", 실내수영장
"2","218","0218",종합운동장,"8",잠실엘스아파트
"2","218","0218",종합운동장,"8", 올림픽로
"2","218","0218",종합운동장,"5", 테헤란로
"2","218","0218",종합운동장,"6",  야구장 
"2","218","0218",종합운동장,"6",  실내수영장
"2","218","0218",종합운동장,"7",주경기장
"2","218","0218",종합운동장,"7", 실내체육관
"2","218","0218",종합운동장,"8",학생체육관
"2","218","0218",종합운동장,"8", 실내수영장
"2","218","0218",종합운동장,"8", 신천중학교
"2","219","0219",삼성,"3",휘문중고등학교
"2","219","0219",삼성,"3",대치동방면
"2","219","0219",삼성,"4",대명중학교
"2","219","0219",삼성,"4",KT&G 대치타워
"2","219","0219",삼성,"5",현대백화점면세점
"2","219","0219",삼성,"5",한국도심공항
"2","219","0219",삼성,"6",무역센터우체국
"2","219","0219",삼성,"6",코엑스전시장
"2","219","0219",삼성,"6",코엑스회의장
"2","219","0219",삼성,"6",아셈타워
"2","219","0219",삼성,"7",한국산업은행 강남지점
"2","219","0219",삼성,"8",강남소방서
"2","219","0219",삼성,"8",기업은행삼성역지점
"2","219","0219",삼성,"1",강남경찰서
"2","219","0219",삼성,"1",강남운전면허시험장
"2","219","0219",삼성,"2",KT&G 타워(서울사옥)
"2","219","0219",삼성,"2",새마을운동중앙회 빌딩
"2","219","0219",삼성,"8",서울의료원 강남분원
"2","219","0219",삼성,"8",서울시립청소년드림센터
"2","219","0219",삼성,"7",한국문학번역원
"2","219","0219",삼성,"1",글래드강남코엑스센터호텔
"2","219","0219",삼성,"2",광혜병원
"2","219","0219",삼성,"6",롯데면세점
"2","219","0219",삼성,"4",한국문화의집 코우스
"2","219","0219",삼성,"1",한국에너지기술평가원
"2","220","0220",선릉,"1",근로복지공단 서울강남지사
"2","220","0220",선릉,"2",한림국제대학원대학교
"2","220","0220",선릉,"3",동부센트레빌 아파트
"2","220","0220",선릉,"3",개나리 SK뷰 아파트
"2","220","0220",선릉,"7","역삼동, 분당선 관할"
"2","220","0220",선릉,"8",분당선 관할
"2","220","0220",선릉,"10",삼성동
"2","220","0220",선릉,"10",선릉과 정릉
"2","220","0220",선릉,"1",대치동
"2","220","0220",선릉,"2",대치동
"2","220","0220",선릉,"4",역삼동
"2","220","0220",선릉,"4",국민연금공단 강남역삼지사
"2","220","0220",선릉,"5",한국토지신탁
"2","220","0220",선릉,"6","역삼동, 분당선 관할"
"2","220","0220",선릉,"8",삼성동
"2","220","0220",선릉,"5",역삼동
"2","220","0220",선릉,"5",한국표준협회
"2","220","0220",선릉,"4",국민건강보험공단 강남동부지사
"2","220","0220",선릉,"4",진선 여자 중고등학교
"2","220","0220",선릉,"8",LH 강남권 주거복지 센터
"2","220","0220",선릉,"9","삼성동, 분당선 관할"
"2","220","0220",선릉,"1",서울강남 고용복지플러스센터
"2","220","0220",선릉,"3",역삼동
"2","220","0220",선릉,"8",서울신용보증재단
"2","221","0221",역삼,"4",서울시동남어르신돌봄종사자지원센터
"2","221","0221",역삼,"4",국립어린이청소년도서관
"2","221","0221",역삼,"4",국기원
"2","221","0221",역삼,"1",역삼119안전센터
"2","221","0221",역삼,"1",한국감정원
"2","221","0221",역삼,"1",도곡지구대
"2","221","0221",역삼,"1",대한사회복지회
"2","221","0221",역삼,"4",강남역방면
"2","221","0221",역삼,"7",충현복지관
"2","221","0221",역삼,"8",서울신용보증재단
"2","221","0221",역삼,"1",한국은행강남본부
"2","221","0221",역삼,"4", 역삼1동 우체국
"2","221","0221",역삼,"1",역삼2동주민센터
"2","221","0221",역삼,"3", 기업은행
"2","221","0221",역삼,"8",한국고등교육재단
"2","221","0221",역삼,"8",한국기술센터
"2","221","0221",역삼,"4",한국발명진흥회
"2","221","0221",역삼,"1",  금융결제원
"2","221","0221",역삼,"2", 도곡동 방면
"2","221","0221",역삼,"4",특허청서울사무소
"2","221","0221",역삼,"6",한국콘텐츠진흥원 콘텐츠 분쟁조정위원회
"2","221","0221",역삼,"1",강남소방서 역삼119안전센터
"2","221","0221",역삼,"1",역삼청소년수련관
"2","221","0221",역삼,"2",서울대병원강남검진센터
"2","221","0221",역삼,"3",역삼1동주민센터
"2","221","0221",역삼,"5",동호대교방면
"2","221","0221",역삼,"6",바노바기성형외과
"2","221","0221",역삼,"3",터키이스탄불문화원
"2","221","0221",역삼,"8",표준협회
"2","222","0222",강남,"1",국민건강보험강남지사
"2","222","0222",강남,"1",역삼1동 주민센터
"2","222","0222",강남,"2",메리츠타워
"2","222","0222",강남,"10",카카오프렌즈
"2","222","0222",강남,"11",강남대로
"2","222","0222",강남,"12",테헤란로
"2","222","0222",강남,"6",하나은행
"2","222","0222",강남,"1",테헤란로
"2","222","0222",강남,"2",국민은행
"2","222","0222",강남,"4",대륭강남타워
"2","222","0222",강남,"4",역삼초등학교
"2","222","0222",강남,"9","서일 초등학교, 중학교"
"2","222","0222",강남,"10",강남대로
"2","222","0222",강남,"10",교보타워
"2","222","0222",강남,"11",메가박스(구 시티극장)
"2","222","0222",강남,"12",국립어린이청소년도서관
"2","222","0222",강남,"5",서초우성아파트
"2","222","0222",강남,"7",강남대로
"2","222","0222",강남,"9",메가박스
"2","222","0222",강남,"10",파고다 타워
"2","222","0222",강남,"11",CGV
"2","222","0222",강남,"12",역삼공원
"2","222","0222",강남,"8",서운중학교
"2","222","0222",강남,"12",한국여성과학기술인지원센터
"2","222","0222",강남,"9",서초4동 주민센터
"2","222","0222",강남,"8",서초2동 주민센터
"2","222","0222",강남,"2",강남대로
"2","222","0222",강남,"3",ELS 어학원
"2","222","0222",강남,"9",서초초등학교
"2","222","0222",강남,"11",한국자산관리공사
"2","222","0222",강남,"1","삼성,서초,역삼 세무서"
"2","222","0222",강남,"7",KDB산업은행
"2","222","0222",강남,"5",서운중학교
"2","222","0222",강남,"5",서이초등학교
"2","222","0222",강남,"12",특허청
"2","222","0222",강남,"5",서초도씨에빛빌딩
"2","222","0222",강남,"8",삼성타운
"2","222","0222",강남,"9",진흥아파트
"2","222","0222",강남,"11",노보텔 엠베서더 호텔
"2","222","0222",강남,"11",영풍문고
"2","222","0222",강남,"12",국기원
"2","223","0223",교대,"13",서울교육대학교 
"2","223","0223",교대,"13",서울교대부속초등학교       
"2","223","0223",교대,"10",검찰청               
"2","223","0223",교대,"3",법원
"2","223","0223",교대,"5",서울교육대학교 
"2","223","0223",교대,"5",서울교대부속초등학교         
"2","223","0223",교대,"6",서초4동
"2","223","0223",교대,"6",고속터미널방면
"2","223","0223",교대,"8",서초3동                  
"2","223","0223",교대,"8",남부터미널 방면        
"2","223","0223",교대,"9",서초역 방면
"2","223","0223",교대,"10",기업은행                  
"2","223","0223",교대,"10",대한법률구조공단     
"2","223","0223",교대,"11",법원
"2","223","0223",교대,"11",서울 지방고등법원
"2","223","0223",교대,"11",서울행정법원
"2","223","0223",교대,"11",고속터미널 방면           
"2","223","0223",교대,"13",서초1동
"2","223","0223",교대,"14",남부터미널 방면            
"2","223","0223",교대,"1",서초삼성래미안아파트
"2","223","0223",교대,"4",유원서초아파트
"2","223","0223",교대,"1",서초아남아파트
"2","223","0223",교대,"3",서초4동
"2","223","0223",교대,"7",삼풍아파트                  
"2","224","0224",서초,"8",서울중앙지방법원등기국
"2","224","0224",서초,"8","서울고등, 중앙, 회생법원"
"2","224","0224",서초,"7",가톨릭대학교 서울성모병원
"2","224","0224",서초,"4",방배동 방면
"2","224","0224",서초,"4",서리풀문화광장
"2","224","0224",서초,"4",서초모자보건지소
"2","224","0224",서초,"1",대한법률구조공단
"2","224","0224",서초,"3",구립서초유스센터
"2","224","0224",서초,"7","서울고등, 중앙지방검찰청"
"2","224","0224",서초,"3",예술의전당 방면
"2","224","0224",서초,"3",고용노동부 서초고용센터
"2","224","0224",서초,"3",서초3동 우체국
"2","224","0224",서초,"1",교대 방면
"2","224","0224",서초,"1",지방공기업평가원
"2","224","0224",서초,"6",국립중앙도서관
"2","224","0224",서초,"7",중소기업진흥공단 서울동남부지부
"2","224","0224",서초,"5",대법원
"2","224","0224",서초,"5",서래마을 방면
"2","224","0224",서초,"4",사랑의교회
"2","224","0224",서초,"6",서울지방조달청
"2","224","0224",서초,"6",서초경찰서
"2","224","0224",서초,"6","법원행정처, 대검찰청"
"2","224","0224",서초,"6",국립장애인도서관
"2","224","0224",서초,"6",한국건강가정진흥원
"2","224","0224",서초,"4",서울고교
